Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BBIO180,INTRO BIOLOGY I,BBIO,2017,WIN,no_restriction,no_add_code,10717,A,5,-,TTh,845-1045,DISC,162,"Dooley, Frederick Daniel",Open,64,95,-,$70,-
BBIO180,INTRO BIOLOGY I,BBIO,2017,WIN,no_restriction,no_add_code,10718,AA,-,LB,T,1100-100,DISC,263,"Dooley, Frederick Daniel",Closed,24,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2017,WIN,no_restriction,no_add_code,10719,AB,-,LB,T,130-330,DISC,263,"Campbell, Dana",Open,18,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2017,WIN,no_restriction,no_add_code,10720,AC,-,LB,Th,1100-100,DISC,263,"Campbell, Dana",Open,22,24,-,-,-
BBIO200,INTRO BIOLOGY II,BBIO,2017,WIN,no_restriction,no_add_code,10722,A,5,-,TTh,845-1045,DISC,061,"Ma, Eva",Open,61,120,-,$70,-
BBIO200,INTRO BIOLOGY II,BBIO,2017,WIN,no_restriction,no_add_code,10723,AA,-,LB,M,845-1045,DISC,263,"Ma, Eva",Open,19,24,-,-,-
BBIO200,INTRO BIOLOGY II,BBIO,2017,WIN,no_restriction,no_add_code,10724,AB,-,LB,M,1115-115,DISC,263,"Ma, Eva",Open,23,24,-,-,-
BBIO200,INTRO BIOLOGY II,BBIO,2017,WIN,no_restriction,no_add_code,10726,AD,-,LB,W,845-1045,DISC,263,"Lewis, Alaron",Open,19,24,-,-,-
BBIO225,SCIENTIFIC WRITING,BBIO,2017,WIN,no_restriction,no_add_code,10728,A,5,-,MW,330-530,UW2,205,"Galindo, Heather Michelle",Closed,15,15,-,-,%J
BBIO240,FUND CELLULAR BIOL,BBIO,2017,WIN,no_restriction,no_add_code,10729,A,5,-,TTh,330-530,SSG,CNSVTRY,"Lewis, Alaron",Open,26,30,-,$70,-
BBIO240,FUND CELLULAR BIOL,BBIO,2017,WIN,no_restriction,no_add_code,10730,AA,-,LB,F,845-1045,DISC,263,"McNabb, Susan L",Open,12,15,-,-,-
BBIO240,FUND CELLULAR BIOL,BBIO,2017,WIN,no_restriction,no_add_code,10731,AB,-,LB,F,1115-115,DISC,263,"McNabb, Susan L",Open,14,15,-,-,-
BBIO285,SEMINAR IN BIOLOGY,BBIO,2017,WIN,no_restriction,no_add_code,10732,A,3,-,W,115-315,UW2,141,"Price, Rebecca M",Open,9,12,-,-,J
BBIO285,SEMINAR IN BIOLOGY,BBIO,2017,WIN,no_restriction,no_add_code,10733,B,3,-,Th,115-315,UW2,141,"Price, Rebecca M",Open,8,12,-,-,J
BBIO305,STEM CELLS SCI ETH,BBIO,2017,WIN,Restr,no_add_code,-,A,5,-,MW,845-1045,DISC,252,"White, Bryan D.",Open,43,48,-,-,-
BBIO310,BRAIN AND BEHAVIOR,BBIO,2017,WIN,-,add_code_required,10735,A,5,-,MW,115-315,DISC,252,"White, Bryan D.",-,60,60,-,-,-
