Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BBIO180,INTRO BIOLOGY I,BBIO,2024,AUT,-,-,10806,A,5,-,TTh,845-1045,DISC,061,"Jensen, Jeffrey",Open,132,144,-,$70,-
BBIO180,INTRO BIOLOGY I,BBIO,2024,AUT,-,-,10807,AA,-,LB,T,1100-100,DISC,263,"Campbell, Dana",Open,22,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2024,AUT,-,-,10808,AB,-,LB,T,130-330,DISC,263,"Campbell, Dana",Closed,24,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2024,AUT,-,-,10809,AC,-,LB,Th,1100-100,DISC,263,"Campbell, Dana",Open,21,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2024,AUT,-,-,10810,AD,-,LB,W,845-1045,DISC,263,"Campbell, Dana",Open,22,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2024,AUT,-,-,10811,AE,-,LB,W,1115-115,DISC,263,"Campbell, Dana",Open,21,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2024,AUT,-,-,10812,AF,-,LB,W,230-430,DISC,263,"Campbell, Dana",Open,22,24,-,-,-
BBIO220,INTRO BIOLOGY III,BBIO,2024,AUT,no_restriction,no_add_code,10813,A,5,-,TTh,845-1045,UW2,131,"Al-Noori, Salwa",Open,47,48,-,$70,-
BBIO220,INTRO BIOLOGY III,BBIO,2024,AUT,-,-,10814,AA,-,LB,M,1100-100,DISC,267,"Al-Noori, Salwa",Closed,24,24,-,-,-
BBIO220,INTRO BIOLOGY III,BBIO,2024,AUT,-,-,10815,AB,-,LB,M,130-330,DISC,267,"Al-Noori, Salwa",Open,23,24,-,-,-
BBIO233,CANCER,BBIO,2024,AUT,no_restriction,no_add_code,10818,A,5,-,TTh,845-1045,UW1,210,"McNabb, Susan",Open,37,48,-,-,-
BBIO310,BRAIN AND BEHAVIOR,BBIO,2024,AUT,no_restriction,no_add_code,10820,A,5,-,TTh,115-315,UW2,005,"White, Bryan",Closed,91,90,-,-,-
BBIO335,SALMON AND SOCIETY,BBIO,2024,AUT,-,-,10821,A,5,-,F,845-1245,DISC,369,"Jensen, Jeffrey",Open,14,24,-,$100,-
BBIO351,ANAT & PHYSIOL I,BBIO,2024,AUT,no_restriction,no_add_code,10822,A,5,-,TTh,845-1045,UW2,005,"Price, Michele B.",Closed,60,60,-,$110,-
BBIO351,ANAT & PHYSIOL I,BBIO,2024,AUT,-,-,10823,AA,-,LB,T,200-500,DISC,267,"Price, Michele B.",Closed,20,20,-,-,-
BBIO351,ANAT & PHYSIOL I,BBIO,2024,AUT,-,-,10824,AB,-,LB,Th,200-500,DISC,267,"Price, Michele B.",Closed,20,20,-,-,-
