Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BBIO180,INTRO BIOLOGY I,BBIO,2020,AUT,no_restriction,no_add_code,10777,A,5,-,TTh,845-1045,*,*,"Jensen, J",Open,140,144,-,$70,-
BBIO180,INTRO BIOLOGY I,BBIO,2020,AUT,no_restriction,no_add_code,10778,AA,-,LB,M,845-1045,*,*,"Jensen, J",Closed,24,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2020,AUT,no_restriction,no_add_code,10779,AB,-,LB,M,1115-115,*,*,"Jensen, J",Closed,24,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2020,AUT,no_restriction,no_add_code,10780,AC,-,LB,M,145-345,*,*,"Campbell, D",Open,23,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2020,AUT,no_restriction,no_add_code,10781,AD,-,LB,W,845-1045,*,*,"Campbell, D",Closed,24,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2020,AUT,no_restriction,no_add_code,10782,AE,-,LB,W,1115-115,*,*,"Campbell, D",Closed,24,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2020,AUT,no_restriction,no_add_code,10783,AF,-,LB,W,145-345,*,*,"Campbell, D",Open,21,24,-,-,-
BBIO220,INTRO BIOLOGY III,BBIO,2020,AUT,no_restriction,no_add_code,10784,A,5,-,TTh,845-1045,*,*,"White, B",Open,48,80,-,$70,-
BBIO220,INTRO BIOLOGY III,BBIO,2020,AUT,no_restriction,no_add_code,10785,AA,-,LB,M,1100-100,*,*,"White, B",Open,24,28,-,-,-
BBIO220,INTRO BIOLOGY III,BBIO,2020,AUT,-,add_code_required,10786,AB,-,LB,W,1100-100,*,*,"White, B",-,0,24,-,-,-
BBIO220,INTRO BIOLOGY III,BBIO,2020,AUT,no_restriction,no_add_code,10787,AC,-,LB,W,130-330,*,*,"White, B",Open,24,28,-,-,-
