Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BBIO180,INTRO BIOLOGY I,BBIO,2025,WIN,-,-,10722,A,5,-,TTh,845-1045,DISC,162,"Chang, Cynthia",Open,93,96,-,$70,-
BBIO180,INTRO BIOLOGY I,BBIO,2025,WIN,-,-,10723,AA,-,LB,T,1100-100,DISC,263,"Campbell, Dana",Open,23,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2025,WIN,-,-,10724,AB,-,LB,T,130-330,DISC,263,"Campbell, Dana",Closed,24,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2025,WIN,-,-,10725,AC,-,LB,W,1100-100,DISC,263,"Campbell, Dana",Closed,24,24,-,-,-
BBIO180,INTRO BIOLOGY I,BBIO,2025,WIN,-,-,10726,AD,-,LB,W,130-330,DISC,263,"Campbell, Dana",Open,22,24,-,-,-
BBIO200,INTRO BIOLOGY II,BBIO,2025,WIN,-,-,10727,A,5,-,TTh,845-1045,DISC,061,"Cooper, Tim",Open,77,96,-,$70,-
BBIO200,INTRO BIOLOGY II,BBIO,2025,WIN,-,-,10728,AA,-,LB,Th,1100-100,DISC,263,"Narayanan, Zareen",Closed,24,24,-,-,-
BBIO200,INTRO BIOLOGY II,BBIO,2025,WIN,-,-,10729,AB,-,LB,Th,130-330,DISC,263,"Ostrowski, Elizabeth",Open,21,24,-,-,-
BBIO200,INTRO BIOLOGY II,BBIO,2025,WIN,-,-,10730,AC,-,LB,F,1100-100,DISC,263,"Narayanan, Zareen",Open,20,24,-,-,-
BBIO200,INTRO BIOLOGY II,BBIO,2025,WIN,-,-,10731,AD,-,LB,F,130-330,DISC,263,"Shih, Han-Wei",Open,12,24,-,-,-
BBIO285,SEMINAR IN BIOLOGY,BBIO,2025,WIN,no_restriction,no_add_code,22143,A,3,-,Th,115-315,UW1,031,"Price, Michele B.",Open,8,14,-,-,J
BBIO320,BEHAV NEURO,BBIO,2025,WIN,no_restriction,no_add_code,10732,A,5,-,MW,330-530,UW1,051,"Wacker, Douglas",Open,41,48,-,-,-
BBIO340,INTRO BIOINFORMATICS,BBIO,2025,WIN,no_restriction,no_add_code,10733,A,5,-,TTh,1100-100,*,*,"Zaneveld, Jesse",Open,27,30,-,-,O
BBIO351,ANAT & PHYSIOL I,BBIO,2025,WIN,no_restriction,no_add_code,10734,A,5,-,MW,1100-100,UW2,005,"Price, Michele B.",Closed,60,60,-,$110,-
BBIO351,ANAT & PHYSIOL I,BBIO,2025,WIN,-,-,10735,AA,-,LB,W,200-500,DISC,267,"Price, Michele B.",Closed,20,20,-,-,-
BBIO351,ANAT & PHYSIOL I,BBIO,2025,WIN,-,-,10736,AB,-,LB,Th,845-1145,DISC,267,"Price, Michele B.",Closed,20,20,-,-,-
BBIO351,ANAT & PHYSIOL I,BBIO,2025,WIN,-,-,10737,AC,-,LB,F,845-1145,DISC,267,"Price, Michele B.",Closed,20,20,-,-,-
BBIO352,ANAT & PHYSIOL II,BBIO,2025,WIN,no_restriction,no_add_code,10738,A,5,-,MW,845-1045,INV,134,"Jensen, Jeffrey",Open,40,48,-,$110,-
BBIO352,ANAT & PHYSIOL II,BBIO,2025,WIN,-,-,10739,AA,-,LB,T,845-1145,DISC,267,"Jensen, Jeffrey",Closed,24,24,-,-,-
BBIO352,ANAT & PHYSIOL II,BBIO,2025,WIN,-,-,10740,AB,-,LB,T,115-415,DISC,267,-,-,-,-,-,-," Note: couldn't interpret '267', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '16', in original. Note: couldn't interpret '24', in original."
BBIO355,BEHAVIOR ENDOCRINOL ,BBIO,2025,WIN,no_restriction,no_add_code,10741,A,5,-,MW,115-315,UW1,051,"Wacker, Douglas",Open,17,30,-,-,-
BBIO360,INTRO GENETICS,BBIO,2025,WIN,-,-,10742,A,5,-,MW,115-315,DISC,252,"Servetnick, Marc",Closed,50,48,-,-,-
BBIO365,BIOCHEMISTRY II,BBIO,2025,WIN,no_restriction,no_add_code,10743,A,5,-,MW,115-315,UW2,141,"Anderson, Peter",Closed,25,24,-,-,J
BBIO390,DIS NERV SYS,BBIO,2025,WIN,no_restriction,no_add_code,22246,A,5,-,MW,845-1045,UW2,205,"Al-Noori, Salwa",Open,22,30,-,-,-
BBIO466,EVOLUTION,BBIO,2025,WIN,no_restriction,no_add_code,10747,A,5,-,TTh,845-1045,UW1,051,"Gillis, Ian",Open,46,48,-,-,-
BBIO470,MICROBIOLOGY II,BBIO,2025,WIN,no_restriction,no_add_code,10748,A,5,-,TTh,115-315,UW1,041,"Cooper, Tim",Closed,25,24,-,-,-
BBIO495,INVESTIGATIVE BIO,BBIO,2025,WIN,-,add_code_required,10749,A,5,-,MW,1100-100,INV,223,"Jensen, Jeffrey",-,6,12,-,$130,-
BBIO495,INVESTIGATIVE BIO,BBIO,2025,WIN,-,add_code_required,10750,B,5,-,TTh,1100-100,INV,223,"Shih, Han-Wei",-,12,12,-,$130,-
BBIO495,INVESTIGATIVE BIO,BBIO,2025,WIN,-,add_code_required,10751,C,5,-,MW,115-315,SSGC,101,"Chang, Cynthia",-,6,12,-,$130,-
