Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM110,CHEMISTRY AND LIFE,BCHEM,2016,SPR,no_restriction,no_add_code,10783,A,5,-,TTh,845-1045,UW2,305,"Anderson, Peter C",Closed,30,30,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2016,SPR,-,-,10784,A,4,-,MWF,845-1005,DISC,061,"Finley, Brandon Dearmond",Open,66,100,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2016,SPR,no_restriction,no_add_code,10785,AA,-,QZ,T,-,545-640P,-,SSG CNSVTRY,-,-,-,-,-,"FINLEY,BRANDON Note: couldn't interpret 'DEARMOND', in original. Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '20', in original. Note: couldn't interpret '20', in original."
BCHEM153,GEN CHEM II,BCHEM,2016,SPR,no_restriction,no_add_code,10786,AB,-,QZ,T,-,645-740P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '031', in original. Note: couldn't interpret 'FINLEY,BRANDON', in original. Note: couldn't interpret 'DEARMOND', in original. Note: couldn't interpret 'Closed', in original. Note: couldn't interpret '20', in original. Note: couldn't interpret '20', in original."
BCHEM153,GEN CHEM II,BCHEM,2016,SPR,no_restriction,no_add_code,10787,AC,-,QZ,Th,-,545-640P,-,SSG CNSVTRY,-,-,-,-,-,"FINLEY,BRANDON Note: couldn't interpret 'DEARMOND', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '19', in original. Note: couldn't interpret '20', in original."
BCHEM153,GEN CHEM II,BCHEM,2016,SPR,no_restriction,no_add_code,10788,AD,-,QZ,Th,-,645-740P,-,-,-,-,-,-,-,"UW1 Note: couldn't interpret '031', in original. Note: couldn't interpret 'FINLEY,BRANDON', in original. Note: couldn't interpret 'DEARMOND', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '7', in original. Note: couldn't interpret '20', in original."
BCHEM154,GEN CHEM LAB II,BCHEM,2016,SPR,-,-,10790,A,2,-,M,1215-315,DISC,463,"Finley, Brandon Dearmond",Open,22,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2016,SPR,-,-,10792,C,2,-,T,1215-315,DISC,463,"Symon, David A.",Open,15,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2016,SPR,-,-,10793,D,2,-,W,1215-315,DISC,463,"Symon, David A.",Open,11,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2016,SPR,-,-,10794,E,2,-,Th,845-1145,DISC,463,"McClure, Crystal D",Open,9,24,-,$50,-
BCHEM163,GEN CHEM III,BCHEM,2016,SPR,-,-,10795,A,4,-,MWF,1015-1130,DISC,061,"Gunnerson, Kim N.",Open,108,144,-,-,-
BCHEM163,GEN CHEM III,BCHEM,2016,SPR,no_restriction,no_add_code,10796,AA,-,QZ,M,-,545-640P,-,-,-,-,-,-,-,"UW2 Note: couldn't interpret '211', in original. Note: couldn't interpret 'GUNNERSON,KIM', in original. Note: couldn't interpret 'N.', in original. Note: couldn't interpret 'Open', in original. Note: couldn't interpret '23', in original. Note: couldn't interpret '24', in original."
