Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM153,GEN CHEM II,BCHEM,2018,SPR,-,-,20910,A,4,-,MWF,845-1005,DISC,061,"Finley, Brandon Dearmond",Open,93,144,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2018,SPR,no_restriction,no_add_code,20911,AA,-,QZ,F,1100-1155,LBA,003,"Finley, Brandon Dearmond",Closed,30,30,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2018,SPR,no_restriction,no_add_code,20912,AB,-,QZ,F,1200-1255,LBA,003,"Finley, Brandon Dearmond",Closed,30,30,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2018,SPR,no_restriction,no_add_code,20913,AC,-,QZ,F,115-210,LBA,003,"Finley, Brandon Dearmond",Open,27,30,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2018,SPR,no_restriction,no_add_code,20914,AD,-,QZ,F,215-310,LBA,003,"Finley, Brandon Dearmond",Open,4,30,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2018,SPR,no_restriction,no_add_code,20915,AE,-,QZ,F,330-420,LBA,003,"Finley, Brandon Dearmond",Open,2,30,-,-,-
BCHEM154,GEN CHEM LAB II,BCHEM,2018,SPR,-,-,20945,A,2,-,M,1215-315,DISC,463,"Finley, Brandon Dearmond",Open,23,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2018,SPR,-,-,20946,B,2,-,T,845-1145,DISC,463,"Sommerfeld, David A",Open,9,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2018,SPR,-,-,20947,C,2,-,T,1215-315,DISC,463,"Sommerfeld, David A",Open,23,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2018,SPR,-,-,20948,D,2,-,Th,845-1145,DISC,463,"Hocde, Sandrine",Open,3,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2018,SPR,-,-,20949,E,2,-,Th,1215-315,DISC,463,"Buysse, Claire",Open,6,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2018,SPR,-,-,20950,F,2,-,W,200-500,DISC,463,"Buysse, Claire",Open,14,24,-,$50,-
