Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM143,GEN CHEM I,BCHEM,2023,WIN,no_restriction,no_add_code,22202,A,4,-,MWF,1015-1135,DISC,061,"Lovitt, Charity",Open,162,168,-,-,-
BCHEM144,GEN CHEM LAB I,BCHEM,2023,WIN,no_restriction,no_add_code,10893,A,2,-,M,1200-300,CC1,340,"Mlodnosky, Karyn",Closed,24,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2023,WIN,no_restriction,no_add_code,10894,B,2,-,T,830-1130,CC1,340,"Thimmaiah, Murali",Open,20,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2023,WIN,no_restriction,no_add_code,10895,C,2,-,T,115-415,CC1,340,"Sommerfeld, David",Open,23,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2023,WIN,no_restriction,no_add_code,10896,D,2,-,W,1200-300,CC1,340,"Sommerfeld, David",Open,22,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2023,WIN,no_restriction,no_add_code,10898,F,2,-,Th,115-415,CC1,340,"Masoumi, Narges",Open,20,24,-,$50,-
BCHEM153,GEN CHEM II,BCHEM,2023,WIN,no_restriction,no_add_code,10900,A,4,-,MWF,845-1005,DISC,061,"Finley, Brandon D",Open,66,120,-,-,-
BCHEM154,GEN CHEM LAB II,BCHEM,2023,WIN,no_restriction,no_add_code,10901,A,2,-,M,1230-330,DISC,463,"Finley, Brandon D",Open,22,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2023,WIN,no_restriction,no_add_code,10902,B,2,-,T,900-1200,DISC,463,"Mlodnosky, Karyn",Open,23,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2023,WIN,no_restriction,no_add_code,10903,C,2,-,T,145-445,DISC,463,"Mlodnosky, Karyn",Open,14,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2023,WIN,no_restriction,no_add_code,10904,D,2,-,W,1230-330,DISC,463,"Mlodnosky, Karyn",Open,17,24,-,$50,-
BCHEM154,GEN CHEM LAB II,BCHEM,2023,WIN,no_restriction,no_add_code,22193,F,2,-,Th,145-445,DISC,463,"Mlodnosky, Karyn",Open,5,24,-,$50,-
BCHEM237,ORGANIC CHEMISTRY,BCHEM,2023,WIN,no_restriction,no_add_code,10907,A,4,-,MW,1100-100,UW1,041,"Daruwala, Khushroo P.",Open,24,30,-,-,-
BCHEM238,ORGANIC CHEMISTRY,BCHEM,2023,WIN,no_restriction,no_add_code,10908,A,4,-,MW,115-315,DISC,162,"Thimmaiah, Murali",Open,75,96,-,-,-
