Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM110,CHEMISTRY AND LIFE,BCHEM,2017,WIN,no_restriction,no_add_code,10852,A,5,-,TTh,845-1045,UW1,031,"Han, Rui",Open,23,30,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2017,WIN,no_restriction,no_add_code,10853,B,4,-,MWF,1015-1130,DISC,061,"Finley, Brandon Dearmond",Closed,144,144,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2017,WIN,no_restriction,no_add_code,10858,BE,-,QZ,F,115-210,UW1,010,"Finley, Brandon Dearmond",Open,39,40,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2017,WIN,no_restriction,no_add_code,10859,BF,-,QZ,F,215-310,UW1,040,"Finley, Brandon Dearmond",Open,36,40,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2017,WIN,no_restriction,no_add_code,10860,BG,-,QZ,F,330-425,UW1,030,"Finley, Brandon Dearmond",Open,30,40,-,-,-
BCHEM143,GEN CHEM I,BCHEM,2017,WIN,no_restriction,no_add_code,22075,BH,-,QZ,F,1200-1250,UW1,010,"Finley, Brandon Dearmond",Open,39,40,-,-,-
BCHEM144,GEN CHEM LAB I,BCHEM,2017,WIN,no_restriction,no_add_code,10861,A,2,-,M,1230-330,CC1,340,"Finley, Brandon Dearmond",Open,23,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2017,WIN,no_restriction,no_add_code,10862,B,2,-,T,900-1200,CC1,340,"Baylon, Leo_Miguel Paolo",Open,22,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2017,WIN,no_restriction,no_add_code,10863,C,2,-,T,1230-330,CC1,340,"Baylon, Leo_Miguel Paolo",Open,21,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2017,WIN,no_restriction,no_add_code,10864,D,2,-,W,1230-330,CC1,340,"Sommerfeld, David A",Open,23,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2017,WIN,no_restriction,no_add_code,10865,E,2,-,Th,900-1200,CC1,340,"Sommerfeld, David A",Open,21,24,-,$50,-
BCHEM144,GEN CHEM LAB I,BCHEM,2017,WIN,no_restriction,no_add_code,10866,F,2,-,Th,1230-330,CC1,340,"Sommerfeld, David A",Open,20,24,-,$50,-
BCHEM153,GEN CHEM II,BCHEM,2017,WIN,no_restriction,no_add_code,10867,A,4,-,MWF,845-1005,DISC,061,"Gunnerson, Kim N.",Open,113,144,-,-,-
BCHEM153,GEN CHEM II,BCHEM,2017,WIN,no_restriction,no_add_code,10870,AC,-,QZ,F,1100-1150,UW1,102,"Gunnerson, Kim N.",Open,39,40,-,-,-
