Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCHEM163,GEN CHEM III,BCHEM,2025,SUM,-,-,10251,A,4,-,MW,830-1100,DISC,162,"Finley, Brandon D",Open,86,96,-,-,-
BCHEM164,GEN CHEM LAB III,BCHEM,2025,SUM,no_restriction,no_add_code,10252,A,2,-,M,1230-330,CC1,340,"Mlodnosky, Karyn",Closed,24,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2025,SUM,no_restriction,no_add_code,10253,B,2,-,T,900-1200,CC1,340,"Finley, Brandon D",Open,15,24,-,$50,-
BCHEM164,GEN CHEM LAB III,BCHEM,2025,SUM,no_restriction,no_add_code,10254,C,2,-,T,1230-330,CC1,340,"Finley, Brandon D",Open,21,24,-,$50,-
BCHEM239,ORGANIC CHEMISTRY,BCHEM,2025,SUM,no_restriction,no_add_code,10256,A,4,-,MW,830-1100,UW1,050,"Thimmaiah, Murali",Open,18,40,-,-,-
BCHEM242,ORGANIC CHEM LAB II ,BCHEM,2025,SUM,no_restriction,no_add_code,10257,A,3,-,M,1115-145,UW1,050,"Thimmaiah, Murali",Open,13,40,-,$90,-
BCHEM242,ORGANIC CHEM LAB II ,BCHEM,2025,SUM,-,-,10259,AB,-,LB,W,1230-430,DISC,469,"Thimmaiah, Murali",Open,13,20,-,-,-
BCHEM364,BIOCHEMISTRY I,BCHEM,2025,SUM,no_restriction,no_add_code,10261,A,5,-,MTWTh,1115-145,UW1,041,"Anderson, Peter",Closed,26,24,-,-,J
BCHEM365,BIOCHEMISTRY II,BCHEM,2025,SUM,no_restriction,no_add_code,10262,A,5,-,MTWTh,1115-145,UW1,202,"Anderson, Peter",Closed,26,24,-,-,J
BCHEM498,IND STUDY CHEM,BCHEM,2025,SUM,IS,-,10263,A,1-5,-,-,to_be_arranged,-,-,-,Open,0,-,-,-,10E
BCHEM498,IND STUDY CHEM,BCHEM,2025,SUM,IS,-,10264,B,1-5,-,-,to_be_arranged,-,-,-,Open,0,-,-,-,"10E Note: couldn't interpret 'CR_NC', in original."
BCHEM499,UG RESEARCH CHEM,BCHEM,2025,SUM,IS,-,10265,A,1-5,-,-,to_be_arranged,-,-,-,Open,0,-,-,-,10E
BCHEM499,UG RESEARCH CHEM,BCHEM,2025,SUM,IS,-,10266,B,1-5,-,-,to_be_arranged,-,-,-,Open,0,-,-,-,"10E Note: couldn't interpret 'CR_NC', in original."
