Class Number,Class,Division,Year,Quarter,Restrictions,Add Code Required,SLN,ID,Credit,Laboratory,Meeting Day,Meeting Times,Building,Room,Instructor,Status,Enrolled,Enrollment Limit,Grades,Fee,Other
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,A,5,-,T,1100-100,*,*,"Pedersen, Alice",Open,23,24,-,-,-
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,B,5,-,MW,845-1045,*,*,"Gregory, Wanda",Closed,32,32,-,-,-
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,C,5,-,W,115-315,*,*,"Doyle, Gavin T",Open,31,32,-,-,-
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,D,5,-,W,1200-100,*,*,"Lambacher, Jason Frederick",Closed,32,32,-,-,-
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,E,5,-,MW,1100-1200,*,*,"Hathaway, Deborah A.",Closed,31,30,-,-,-
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,F,5,-,MW,115-215,*,*,"Hathaway, Deborah A.",Open,29,30,-,-,-
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,G,5,-,W,330-530,*,*,"Morse, Jason H",Closed,32,32,-,-,-
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,H,5,-,T,845-1045,*,*,"Spiegler, Louise",Closed,30,30,-,-,-
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,I,5,-,TTh,1100-100,*,*,"Doyle, Gavin T",Closed,34,34,-,-,J
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,J,5,-,TTh,1100-1200,*,*,"Carpenter, Gary",Closed,30,30,-,-,S
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,K,5,-,TTh,1100-100,*,*,"Atkinson, Jennifer",Open,33,24,-,-,J
BCORE104,VIS LIT PRFM ART 1,BCORE,2020,AUT,Restr,no_add_code,-,L,5,-,T,330-530,*,*,"Brooks, Peter",Closed,30,30,-,-,-
